#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
1.09750, 1419.0
1.10000, 1236.0
1.10250, 1036.0
1.10500, 975.0
1.10750, 841.0
1.11000, 738.0
1.11250, 671.0
1.11500, 603.0
1.11750, 512.0
1.12000, 490.0
1.12250, 508.0
1.12500, 453.0
1.12750, 402.0
1.13000, 393.0
1.13250, 375.0
1.13500, 381.0
1.13750, 360.0
1.14000, 347.0
1.14250, 354.0
1.14500, 351.0
1.14750, 364.0
1.15000, 390.0
1.15250, 332.0
1.15500, 359.0
1.15750, 342.0
1.16000, 338.0
1.16250, 338.0
1.16500, 329.0
1.16750, 327.0
1.17000, 340.0
1.17250, 315.0
1.17500, 335.0
1.17750, 330.0
1.18000, 330.0
1.18250, 349.0
1.18500, 340.0
1.18750, 354.0
1.19000, 354.0
1.19250, 333.0
1.19500, 354.0
1.19750, 357.0
1.20000, 348.0
1.20250, 356.0
1.20500, 372.0
1.20750, 390.0
1.21000, 390.0
1.21250, 390.0
1.21500, 427.0
1.21750, 439.0
1.22000, 420.0
1.22250, 447.0
1.22500, 454.0
1.22750, 446.0
1.23000, 481.0
1.23250, 517.0
1.23500, 487.0
1.23750, 497.0
1.24000, 536.0
1.24250, 517.0
1.24500, 504.0
1.24750, 570.0
1.25000, 567.0
1.25250, 584.0
1.25500, 583.0
1.25750, 531.0
1.26000, 551.0
1.26250, 587.0
1.26500, 565.0
1.26750, 549.0
1.27000, 560.0
1.27250, 516.0
1.27500, 535.0
1.27750, 527.0
1.28000, 520.0
1.28250, 480.0
1.28500, 465.0
1.28750, 461.0
1.29000, 481.0
1.29250, 459.0
1.29500, 449.0
1.29750, 411.0
1.30000, 426.0
1.30250, 392.0
1.30500, 393.0
1.30750, 392.0
1.31000, 408.0
1.31250, 388.0
1.31500, 379.0
1.31750, 349.0
1.32000, 356.0
1.32250, 389.0
1.32500, 361.0
1.32750, 346.0
1.33000, 364.0
1.33250, 344.0
1.33500, 371.0
1.33750, 357.0
1.34000, 338.0
1.34250, 330.0
1.34500, 342.0
1.34750, 362.0
1.35000, 372.0
1.35250, 373.0
1.35500, 352.0
1.35750, 380.0
1.36000, 341.0
1.36250, 384.0
1.36500, 376.0
1.36750, 370.0
1.37000, 376.0
1.37250, 365.0
1.37500, 354.0
1.37750, 369.0
1.38000, 380.0
1.38250, 399.0
1.38500, 415.0
1.38750, 420.0
1.39000, 386.0
1.39250, 423.0
1.39500, 426.0
1.39750, 456.0
1.40000, 479.0
1.40250, 485.0
1.40500, 523.0
1.40750, 564.0
1.41000, 582.0
1.41250, 641.0
1.41500, 733.0
1.41750, 809.0
1.42000, 898.0
1.42250, 973.0
1.42500, 1081.0
1.42750, 1188.0
1.43000, 1361.0
1.43250, 1504.0
1.43500, 1741.0
1.43750, 1945.0
1.44000, 2191.0
1.44250, 2395.0
1.44500, 2640.0
1.44750, 2978.0
1.45000, 3291.0
1.45250, 3547.0
1.45500, 4002.0
1.45750, 4316.0
1.46000, 4662.0
1.46250, 5078.0
1.46500, 5419.0
1.46750, 5660.0
